2023.01.31,15:00,1.08266,1.08307,1.08263,1.08307,431
2023.01.31,15:05,1.08307,1.08365,1.08307,1.08359,365
2023.01.31,15:10,1.08359,1.08359,1.08309,1.08326,339
2023.01.31,15:15,1.08324,1.08394,1.08313,1.08366,457
2023.01.31,15:20,1.08364,1.08400,1.08357,1.08377,448
2023.01.31,15:25,1.08378,1.08378,1.08337,1.08339,446
2023.01.31,15:30,1.08338,1.08617,1.08338,1.08503,1235
2023.01.31,15:35,1.08502,1.08633,1.08492,1.08572,1059
2023.01.31,15:40,1.08573,1.08595,1.08448,1.08461,853
2023.01.31,15:45,1.08462,1.08552,1.08462,1.08516,854
2023.01.31,15:50,1.08516,1.08558,1.08496,1.08516,829
2023.01.31,15:55,1.08517,1.08553,1.08502,1.08511,681
2023.01.31,16:00,1.08510,1.08585,1.08475,1.08575,759
2023.01.31,16:05,1.08575,1.08589,1.08528,1.08567,553
2023.01.31,16:10,1.08568,1.08583,1.08541,1.08568,466
2023.01.31,16:15,1.08567,1.08582,1.08512,1.08559,562
2023.01.31,16:20,1.08560,1.08628,1.08541,1.08628,402
2023.01.31,16:25,1.08629,1.08645,1.08581,1.08587,579
2023.01.31,16:30,1.08588,1.08605,1.08535,1.08547,877
2023.01.31,16:35,1.08547,1.08549,1.08463,1.08465,765
2023.01.31,16:40,1.08465,1.08523,1.08451,1.08476,728
2023.01.31,16:45,1.08479,1.08514,1.08432,1.08510,812
2023.01.31,16:50,1.08510,1.08535,1.08492,1.08496,743
2023.01.31,16:55,1.08495,1.08517,1.08472,1.08478,527
2023.01.31,17:00,1.08476,1.08538,1.08473,1.08498,792
2023.01.31,17:05,1.08497,1.08500,1.08402,1.08436,701
2023.01.31,17:10,1.08437,1.08467,1.08393,1.08454,757
2023.01.31,17:15,1.08455,1.08518,1.08436,1.08481,658
2023.01.31,17:20,1.08482,1.08490,1.08423,1.08434,608
2023.01.31,17:25,1.08433,1.08442,1.08336,1.08396,643
2023.01.31,17:30,1.08401,1.08557,1.08393,1.08551,677
2023.01.31,17:35,1.08551,1.08581,1.08540,1.08559,628
2023.01.31,17:40,1.08557,1.08608,1.08522,1.08522,633
2023.01.31,17:45,1.08526,1.08606,1.08489,1.08564,672
2023.01.31,17:50,1.08565,1.08606,1.08543,1.08589,752
2023.01.31,17:55,1.08587,1.08626,1.08546,1.08602,801
2023.01.31,18:00,1.08601,1.08621,1.08533,1.08558,772
2023.01.31,18:05,1.08557,1.08625,1.08557,1.08610,454
2023.01.31,18:10,1.08609,1.08679,1.08586,1.08634,522
2023.01.31,18:15,1.08636,1.08656,1.08585,1.08625,575
2023.01.31,18:20,1.08628,1.08655,1.08603,1.08610,482
2023.01.31,18:25,1.08609,1.08658,1.08588,1.08639,469
2023.01.31,18:30,1.08640,1.08675,1.08633,1.08664,385
2023.01.31,18:35,1.08660,1.08674,1.08633,1.08635,392
2023.01.31,18:40,1.08634,1.08645,1.08581,1.08589,369
2023.01.31,18:45,1.08590,1.08599,1.08563,1.08564,414
2023.01.31,18:50,1.08565,1.08596,1.08557,1.08557,346
2023.01.31,18:55,1.08558,1.08588,1.08547,1.08570,334
2023.01.31,19:00,1.08573,1.08575,1.08538,1.08554,332
2023.01.31,19:05,1.08553,1.08576,1.08517,1.08523,337
2023.01.31,19:10,1.08524,1.08548,1.08507,1.08519,293
2023.01.31,19:15,1.08518,1.08587,1.08516,1.08581,258
2023.01.31,19:20,1.08582,1.08608,1.08567,1.08603,249
2023.01.31,19:25,1.08600,1.08605,1.08559,1.08574,212
2023.01.31,19:30,1.08575,1.08579,1.08537,1.08570,243
2023.01.31,19:35,1.08569,1.08652,1.08565,1.08628,212
2023.01.31,19:40,1.08629,1.08650,1.08625,1.08650,219
2023.01.31,19:45,1.08649,1.08663,1.08625,1.08640,194
2023.01.31,19:50,1.08639,1.08650,1.08629,1.08629,170
2023.01.31,19:55,1.08630,1.08654,1.08618,1.08653,167
2023.01.31,20:00,1.08654,1.08679,1.08647,1.08669,275
2023.01.31,20:05,1.08665,1.08684,1.08659,1.08676,192
2023.01.31,20:10,1.08675,1.08689,1.08663,1.08683,217
2023.01.31,20:15,1.08684,1.08692,1.08674,1.08690,130
2023.01.31,20:20,1.08689,1.08692,1.08677,1.08685,139
2023.01.31,20:25,1.08684,1.08691,1.08679,1.08689,154
2023.01.31,20:30,1.08689,1.08739,1.08689,1.08713,230
2023.01.31,20:35,1.08705,1.08724,1.08696,1.08704,167
2023.01.31,20:40,1.08703,1.08740,1.08703,1.08726,145
2023.01.31,20:45,1.08725,1.08749,1.08724,1.08739,127
2023.01.31,20:50,1.08738,1.08739,1.08703,1.08704,205
2023.01.31,20:55,1.08708,1.08731,1.08708,1.08724,115
2023.01.31,21:00,1.08722,1.08736,1.08701,1.08707,294
2023.01.31,21:05,1.08708,1.08712,1.08694,1.08708,174
2023.01.31,21:10,1.08709,1.08710,1.08694,1.08694,184
2023.01.31,21:15,1.08693,1.08704,1.08683,1.08694,217
2023.01.31,21:20,1.08695,1.08702,1.08684,1.08684,182
2023.01.31,21:25,1.08685,1.08698,1.08683,1.08695,126
2023.01.31,21:30,1.08694,1.08742,1.08689,1.08736,157
2023.01.31,21:35,1.08735,1.08740,1.08715,1.08716,193
2023.01.31,21:40,1.08715,1.08724,1.08698,1.08714,196
2023.01.31,21:45,1.08714,1.08721,1.08685,1.08687,126
2023.01.31,21:50,1.08687,1.08697,1.08675,1.08678,165
2023.01.31,21:55,1.08679,1.08680,1.08631,1.08643,320
2023.01.31,22:00,1.08643,1.08650,1.08619,1.08627,263
2023.01.31,22:05,1.08628,1.08658,1.08627,1.08649,161
2023.01.31,22:10,1.08647,1.08649,1.08632,1.08644,176
2023.01.31,22:15,1.08643,1.08646,1.08599,1.08608,221
2023.01.31,22:20,1.08608,1.08631,1.08607,1.08628,189
2023.01.31,22:25,1.08626,1.08641,1.08626,1.08640,193
2023.01.31,22:30,1.08643,1.08649,1.08632,1.08639,189
2023.01.31,22:35,1.08637,1.08640,1.08611,1.08614,217
2023.01.31,22:40,1.08615,1.08663,1.08614,1.08658,197
2023.01.31,22:45,1.08657,1.08680,1.08653,1.08669,150
2023.01.31,22:50,1.08670,1.08707,1.08666,1.08707,264
2023.01.31,22:55,1.08709,1.08730,1.08698,1.08720,421
2023.01.31,23:00,1.08723,1.08724,1.08683,1.08685,336
2023.01.31,23:05,1.08685,1.08697,1.08679,1.08690,136
2023.01.31,23:10,1.08689,1.08689,1.08673,1.08675,135
2023.01.31,23:15,1.08674,1.08683,1.08663,1.08664,171
2023.01.31,23:20,1.08665,1.08666,1.08654,1.08654,69
2023.01.31,23:25,1.08653,1.08674,1.08653,1.08669,147
2023.01.31,23:30,1.08667,1.08670,1.08664,1.08670,112
2023.01.31,23:35,1.08669,1.08671,1.08657,1.08657,84
2023.01.31,23:40,1.08658,1.08662,1.08652,1.08656,92
2023.01.31,23:45,1.08656,1.08656,1.08629,1.08634,212
2023.01.31,23:50,1.08633,1.08648,1.08633,1.08644,102
